Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance,Midterm_Score,Final_Score,Assignments,Quizzes_Avg,Participation,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular,Internet_Access,Parent_Education,Family_Income,Stress_Level
S1165,Ahmed,Jones,student165@univ.edu,Male,22,Mathematics,81.9,84.95,64.88,82.18,71.58,81.21,54.08,71.54,B,6.5,Yes,No,None,Medium,1
S1166,Ahmed,Singh,student166@univ.edu,Male,21,Mathematics,69.88,48.77,87.95,60.96,98.55,53.58,59.11,70.84,B,24.7,Yes,No,None,High,6
S1167,Emma,Brown,student167@univ.edu,Female,21,CS,86.35,67.4,70.54,85.96,53.71,99.74,98.74,74.61,B,21.3,Yes,No,High School,High,9
S1168,Omar,Brown,student168@univ.edu,Female,22,CS,67.98,77.41,43.97,51.53,55.46,62.38,93.41,62.03,C,23.2,No,Yes,High School,Medium,2
S1169,Lucas,Johnson,student169@univ.edu,Male,25,Business,89.71,63.4,59.03,68.55,99.26,32.81,93.35,70.72,B,19.5,Yes,No,Bachelor's,Low,6
S1170,Sophia,Johnson,student170@univ.edu,Male,21,Physics,77.54,79.89,66.77,93.67,94.04,59.52,63.84,76.37,B,19.8,No,Yes,PhD,Low,6
S1171,Noah,Smith,student171@univ.edu,Male,25,CS,96.49,51.59,74.26,81.58,83.99,39.21,85.79,72.39,B,27.7,Yes,No,Master's,Low,8
S1172,Emma,Brown,student172@univ.edu,Male,23,Physics,67.19,53.06,93.43,59.05,91.26,64.46,62.36,73.3,B,26.8,Yes,No,Bachelor's,Medium,5
S1173,John,Johnson,student173@univ.edu,Female,18,Physics,77.81,68.31,59.76,79.65,49.81,57.38,98.47,69.69,C,11.5,No,Yes,None,Low,1
S1174,Lucas,Williams,student174@univ.edu,Female,19,CS,86.27,57.89,82.54,56.54,98.19,61.77,61.8,70.93,B,6.8,Yes,No,Master's,High,4
S1175,Noah,Patel,student175@univ.edu,Female,25,Business,66.79,68.59,58.54,91.44,65.85,47.41,80.86,70.07,B,22.7,No,Yes,High School,Low,10
S1176,Lucas,Sharma,student176@univ.edu,Female,20,Mathematics,66.68,49.22,42.02,86.82,79.83,63.22,92.21,61.85,C,25.1,No,Yes,Bachelor's,Low,6
S1177,Ananya,Patel,student177@univ.edu,Male,20,Business,83.41,87.75,51.32,55.6,56.18,34.0,76.56,65.34,C,28.4,Yes,Yes,None,Low,5
S1178,Ahmed,Williams,student178@univ.edu,Female,18,Business,61.57,46.72,64.87,96.69,58.97,65.51,52.08,62.6,C,8.7,Yes,Yes,None,High,8
S1179,Sara,Patel,student179@univ.edu,Female,22,Physics,99.47,93.08,40.27,97.59,78.35,90.75,72.74,70.75,B,17.9,No,Yes,Master's,High,8
S1180,Sara,Smith,student180@univ.edu,Female,25,Business,79.55,76.68,47.68,51.5,58.48,79.33,60.09,58.44,C,21.8,Yes,Yes,High School,Medium,3
S1181,Omar,Brown,student181@univ.edu,Male,20,Mathematics,98.8,45.16,76.99,72.19,92.09,42.4,84.63,70.97,B,26.0,No,Yes,Bachelor's,Medium,2
S1182,Noah,Williams,student182@univ.edu,Male,22,CS,97.78,77.58,67.34,80.89,92.13,69.94,51.52,72.04,B,28.3,No,No,PhD,Low,6
S1183,Lucas,Williams,student183@univ.edu,Male,24,CS,87.58,77.21,51.86,82.94,63.63,75.59,55.33,64.56,C,21.4,Yes,Yes,High School,High,10
S1184,Liam,Davis,student184@univ.edu,Female,20,Engineering,99.98,42.65,93.74,70.35,92.25,84.77,78.35,75.0,B,23.5,Yes,Yes,None,Medium,4
S1185,Sara,Sharma,student185@univ.edu,Female,22,Business,95.14,62.23,57.99,83.38,88.47,83.36,89.89,70.69,B,15.9,No,Yes,Master's,Low,7
S1186,Maria,Johnson,student186@univ.edu,Male,24,CS,92.71,46.61,69.95,50.29,59.48,55.65,69.81,60.1,C,22.4,No,Yes,Bachelor's,High,10
S1187,Omar,Williams,student187@univ.edu,Male,23,Engineering,75.54,64.68,53.06,68.66,53.64,35.12,80.17,62.43,C,21.7,Yes,Yes,Master's,High,2
S1188,Emma,Jones,student188@univ.edu,Female,20,Physics,84.78,65.49,60.89,93.17,71.14,63.54,51.28,66.47,C,13.5,Yes,No,Master's,High,1
S1189,Lucas,Johnson,student189@univ.edu,Male,25,Business,75.21,61.94,71.91,76.68,76.47,83.54,90.65,73.4,B,23.0,No,No,Bachelor's,High,6
S1190,Liam,Jones,student190@univ.edu,Female,25,Mathematics,98.22,41.0,50.77,50.38,78.85,92.86,62.17,52.79,F,28.2,No,Yes,Bachelor's,Medium,10
S1191,Arjun,Johnson,student191@univ.edu,Male,24,CS,62.41,91.39,59.34,55.07,69.15,47.97,64.24,68.43,C,12.7,Yes,Yes,PhD,High,3
S1192,Sophia,Patel,student192@univ.edu,Male,18,Business,92.12,69.65,57.12,80.52,82.97,49.08,70.68,68.38,C,8.0,Yes,No,High School,Medium,5
S1193,Mia,Smith,student193@univ.edu,Female,18,CS,67.25,77.46,49.98,76.26,82.54,37.48,78.37,68.31,C,11.4,Yes,Yes,None,Medium,1
S1194,John,Sharma,student194@univ.edu,Female,24,CS,98.52,66.6,84.33,77.51,42.6,74.32,97.57,76.69,B,20.0,Yes,Yes,Bachelor's,Low,3
S1195,Maria,Jones,student195@univ.edu,Male,19,Business,92.77,88.63,52.54,60.6,76.66,58.77,91.99,71.1,B,27.5,Yes,No,PhD,Low,10
S1196,Emma,Davis,student196@univ.edu,Male,18,Physics,74.14,53.03,82.93,63.74,89.36,59.66,83.38,73.29,B,7.4,Yes,No,Bachelor's,High,4
S1197,Ahmed,Davis,student197@univ.edu,Female,19,CS,84.95,64.85,72.26,58.4,84.21,90.4,60.84,67.81,C,7.4,No,Yes,PhD,High,1
S1198,Ava,Smith,student198@univ.edu,Female,24,Engineering,60.95,75.31,73.39,77.33,53.92,57.36,79.72,73.46,B,17.4,Yes,Yes,None,Medium,2
S1199,Ananya,Smith,student199@univ.edu,Male,21,Physics,99.51,47.5,78.23,70.22,65.69,80.23,84.62,69.05,C,29.8,No,No,High School,High,2
S1200,Emma,Johnson,student200@univ.edu,Female,19,Mathematics,65.14,45.73,79.84,78.92,56.45,35.56,54.28,65.0,C,27.4,Yes,No,Master's,High,10
S1201,Rahul,Johnson,student201@univ.edu,Male,24,Mathematics,67.67,57.79,52.47,67.75,44.17,66.33,53.38,55.4,C,25.0,No,Yes,Master's,Low,10
S1202,Lucas,Johnson,student202@univ.edu,Female,23,Mathematics,69.35,69.7,88.4,82.54,71.98,52.7,66.65,77.94,B,21.7,Yes,No,Master's,Low,3
S1203,Mia,Singh,student203@univ.edu,Male,25,Physics,99.77,76.4,70.68,86.53,67.91,34.21,78.11,75.33,B,28.9,Yes,Yes,Master's,Low,7
S1204,Ava,Davis,student204@univ.edu,Male,22,Mathematics,67.01,77.95,51.05,76.79,45.8,61.53,87.81,66.62,C,13.7,No,No,Bachelor's,Low,7
S1205,John,Brown,student205@univ.edu,Female,23,Engineering,86.6,83.75,90.99,61.73,63.96,40.67,99.62,83.38,B,28.2,No,No,High School,High,9
S1206,Ava,Davis,student206@univ.edu,Male,20,Engineering,81.6,86.31,68.65,81.18,45.35,82.87,56.39,70.78,B,25.7,Yes,No,PhD,Medium,5
S1207,Maria,Davis,student207@univ.edu,Male,23,Engineering,91.28,78.98,41.99,65.16,55.79,55.21,54.38,57.95,C,28.4,No,No,Master's,Low,5
S1208,Mia,Johnson,student208@univ.edu,Female,20,Business,82.15,56.8,61.83,72.36,76.04,66.1,95.97,68.69,C,17.4,No,Yes,Master's,Medium,4
S1209,Sara,Brown,student209@univ.edu,Female,22,Business,99.69,86.83,51.47,96.53,46.98,87.22,69.03,69.25,C,26.9,No,No,Master's,Medium,2
S1210,Noah,Williams,student210@univ.edu,Female,24,Physics,94.72,84.33,83.45,65.23,44.86,58.21,58.68,73.36,B,22.4,Yes,Yes,High School,Medium,3
S1211,Noah,Patel,student211@univ.edu,Female,25,Physics,73.84,93.66,75.25,91.12,47.95,90.34,96.14,82.64,B,17.2,No,Yes,Master's,Medium,2
S1212,John,Brown,student212@univ.edu,Female,18,Physics,84.25,82.06,49.62,75.13,63.92,40.25,68.38,65.8,C,6.7,No,No,PhD,Low,8
S1213,Omar,Smith,student213@univ.edu,Female,18,Mathematics,61.03,47.43,92.97,77.48,97.95,60.27,65.59,75.65,B,17.7,No,Yes,None,Medium,8
S1214,Ava,Davis,student214@univ.edu,Female,22,CS,77.58,45.81,75.25,60.8,77.18,75.51,57.6,63.27,C,6.5,Yes,Yes,Master's,Medium,4
S1215,John,Jones,student215@univ.edu,Male,19,Mathematics,91.23,65.29,43.2,99.74,43.47,78.65,99.18,65.63,C,11.0,Yes,Yes,None,Medium,8
S1216,Sara,Smith,student216@univ.edu,Female,24,Business,65.69,46.68,56.68,55.05,81.53,34.36,75.47,59.24,C,29.9,No,Yes,High School,High,9
S1217,Sara,Singh,student217@univ.edu,Female,19,Engineering,92.56,73.84,56.84,81.19,71.62,59.83,56.54,66.18,C,27.2,No,Yes,None,Medium,8
S1218,Ananya,Davis,student218@univ.edu,Female,25,CS,77.99,50.7,60.23,70.71,89.65,81.35,88.47,66.6,C,5.3,No,No,None,High,10
S1219,Arjun,Sharma,student219@univ.edu,Male,20,CS,76.65,66.47,41.06,62.99,85.62,39.6,76.77,60.51,C,10.4,No,No,PhD,High,8
S1220,Mia,Jones,student220@univ.edu,Female,22,CS,60.48,53.27,93.67,90.08,97.57,64.15,55.49,77.69,B,18.7,Yes,No,High School,Low,8
S1221,Sara,Davis,student221@univ.edu,Male,21,CS,78.18,86.44,45.39,74.41,49.0,52.73,86.87,66.59,C,16.9,Yes,No,Bachelor's,High,6
S1222,Maria,Patel,student222@univ.edu,Male,24,Physics,75.04,61.7,65.27,89.25,93.53,96.87,89.35,74.41,B,12.9,No,No,None,High,9
S1223,Rahul,Brown,student223@univ.edu,Male,18,CS,87.53,64.07,54.01,92.04,42.31,93.12,73.07,63.92,C,20.9,No,Yes,Master's,Medium,5
S1224,Noah,Davis,student224@univ.edu,Male,25,Mathematics,86.37,89.23,75.02,80.7,44.0,66.29,57.51,73.7,B,23.4,No,No,None,High,8
S1225,Ahmed,Patel,student225@univ.edu,Female,22,Business,80.49,77.41,42.29,54.24,82.98,35.05,53.56,58.62,C,5.3,No,Yes,Master's,Medium,9
S1226,Emma,Singh,student226@univ.edu,Male,25,Business,98.26,80.56,59.43,64.83,60.98,84.23,83.07,69.22,C,9.6,No,No,PhD,Medium,4
S1227,Ahmed,Johnson,student227@univ.edu,Female,21,Business,66.96,45.41,76.32,88.22,55.9,31.47,54.11,65.0,C,29.2,No,No,Bachelor's,High,4
S1228,Sara,Williams,student228@univ.edu,Male,24,CS,71.82,82.31,74.36,69.1,52.34,38.5,80.75,74.31,B,24.4,Yes,Yes,High School,Medium,1
S1229,Emma,Williams,student229@univ.edu,Male,20,CS,85.76,69.17,42.31,98.42,87.92,50.5,99.0,70.51,B,20.0,Yes,No,None,Medium,5
S1230,Noah,Patel,student230@univ.edu,Female,22,Mathematics,83.3,81.14,84.65,82.82,47.69,53.68,96.4,81.56,B,10.6,No,Yes,Master's,Low,9
S1231,Ava,Williams,student231@univ.edu,Male,20,CS,74.89,63.76,64.17,80.65,96.58,46.85,56.08,68.57,C,9.9,Yes,No,PhD,Medium,3
S1232,Sara,Jones,student232@univ.edu,Male,25,Physics,95.48,75.52,55.72,90.8,91.68,89.26,95.95,75.56,B,11.3,No,No,High School,Low,9
S1233,Maria,Johnson,student233@univ.edu,Male,24,CS,90.2,65.33,86.31,86.42,86.59,75.93,58.87,76.99,B,18.6,No,Yes,High School,High,7
S1234,Ananya,Davis,student234@univ.edu,Female,20,Business,99.39,91.56,42.37,58.24,47.9,80.82,90.89,64.88,C,10.3,Yes,Yes,Master's,Medium,9
S1235,Maria,Patel,student235@univ.edu,Female,23,Mathematics,80.23,86.24,80.3,77.11,75.42,65.59,64.88,78.51,B,19.1,Yes,No,Bachelor's,Medium,5
S1236,Sophia,Williams,student236@univ.edu,Male,25,Engineering,87.56,88.03,75.0,88.06,49.6,62.31,50.47,74.0,B,11.2,Yes,Yes,Master's,Medium,1
S1237,Ava,Johnson,student237@univ.edu,Male,24,Physics,89.06,94.55,45.45,70.07,88.0,44.28,77.75,70.52,B,23.3,No,No,Bachelor's,High,2
S1238,Ananya,Brown,student238@univ.edu,Female,19,Business,84.64,50.34,59.55,89.19,73.25,30.37,88.05,67.34,C,5.9,No,No,None,Medium,5
S1239,Lucas,Sharma,student239@univ.edu,Female,23,Engineering,89.83,51.14,92.69,68.4,59.62,40.42,65.28,71.24,B,26.9,No,Yes,PhD,Low,5
S1240,Omar,Patel,student240@univ.edu,Male,21,Physics,99.85,60.26,64.67,86.1,93.17,71.51,69.58,70.37,B,15.3,No,Yes,Master's,Low,1
S1241,Ava,Singh,student241@univ.edu,Female,18,Business,87.82,40.18,74.08,67.77,87.65,36.51,79.41,66.81,C,17.0,Yes,No,None,Low,7
S1242,Ahmed,Williams,student242@univ.edu,Male,23,Engineering,85.69,43.57,71.9,78.07,73.64,72.24,83.82,67.7,C,25.1,Yes,No,PhD,High,6
S1243,Liam,Singh,student243@univ.edu,Male,22,CS,70.79,85.38,67.4,53.85,43.51,53.4,89.24,70.75,B,22.7,Yes,No,High School,High,9
S1244,Lucas,Brown,student244@univ.edu,Male,19,Business,91.54,68.45,64.21,57.37,59.69,60.38,54.43,62.33,C,10.5,No,Yes,Master's,High,10
S1245,Rahul,Johnson,student245@univ.edu,Male,18,Business,83.93,80.46,94.91,96.66,78.55,59.49,81.81,87.96,A,24.6,Yes,No,PhD,Low,7
S1246,John,Brown,student246@univ.edu,Male,23,Business,64.73,62.54,86.19,69.19,74.31,71.14,59.22,72.49,B,14.1,Yes,Yes,Bachelor's,Low,5
S1247,Sophia,Singh,student247@univ.edu,Female,18,Engineering,73.38,41.44,41.33,91.58,56.38,66.27,64.94,53.94,F,28.5,Yes,Yes,High School,Low,9
S1248,Noah,Brown,student248@univ.edu,Male,19,Engineering,70.37,63.63,88.0,92.1,51.17,86.19,72.91,76.58,B,17.1,Yes,Yes,High School,Medium,4
S1249,Ahmed,Johnson,student249@univ.edu,Female,23,CS,65.34,44.43,80.04,74.82,66.21,81.07,88.28,70.21,B,9.0,Yes,No,Master's,Medium,7
S1250,Rahul,Williams,student250@univ.edu,Female,19,Physics,84.41,47.44,81.33,82.85,97.4,34.83,52.85,70.42,B,12.1,No,No,PhD,High,2
S1251,Ananya,Williams,student251@univ.edu,Female,21,CS,70.47,53.58,89.84,62.48,56.32,83.16,72.49,70.72,B,24.4,Yes,No,Master's,High,9
S1252,Omar,Williams,student252@univ.edu,Female,23,Business,62.61,66.82,41.85,53.13,94.39,39.75,76.62,60.25,C,15.3,No,No,High School,Low,5
S1253,Emma,Davis,student253@univ.edu,Female,18,CS,73.89,89.49,41.2,83.19,97.8,69.21,96.84,73.58,B,6.3,No,No,Master's,High,7
S1254,Rahul,Smith,student254@univ.edu,Male,20,Mathematics,76.75,54.31,80.2,99.06,55.39,75.79,59.9,71.03,B,19.1,No,No,High School,High,4
S1255,Mia,Sharma,student255@univ.edu,Female,19,Engineering,78.56,93.46,73.47,67.48,46.85,40.59,61.27,73.08,B,11.3,No,No,None,Medium,5
S1256,Emma,Singh,student256@univ.edu,Male,23,Business,94.02,70.87,68.79,55.74,91.61,80.6,53.38,67.32,C,22.7,Yes,Yes,Bachelor's,Medium,2
S1257,Ava,Jones,student257@univ.edu,Male,21,Physics,81.74,44.49,65.21,74.23,49.95,96.2,92.5,63.95,C,21.7,Yes,No,High School,Low,1
S1258,Omar,Jones,student258@univ.edu,Female,21,CS,78.49,62.65,75.8,77.27,43.74,65.88,90.32,71.7,B,16.5,Yes,Yes,None,High,3
S1259,Rahul,Patel,student259@univ.edu,Female,19,CS,62.08,83.25,51.08,62.93,49.88,53.12,87.84,66.29,C,18.0,No,Yes,None,Low,8
S1260,Noah,Sharma,student260@univ.edu,Male,20,Physics,68.2,88.28,88.38,93.53,54.33,61.59,99.25,87.35,A,24.3,No,Yes,High School,Low,10
S1261,John,Jones,student261@univ.edu,Female,22,Business,61.09,43.59,65.52,95.46,72.32,64.85,55.27,63.67,C,21.4,No,Yes,Master's,Medium,10
S1262,Ahmed,Singh,student262@univ.edu,Female,22,CS,92.88,60.92,82.66,98.22,52.23,66.63,64.36,73.77,B,24.8,Yes,Yes,High School,High,6
S1263,Arjun,Johnson,student263@univ.edu,Male,24,CS,83.1,74.9,83.89,69.8,94.91,67.31,57.9,76.73,B,22.4,No,Yes,Bachelor's,Medium,2
S1264,Liam,Smith,student264@univ.edu,Male,19,Engineering,91.73,57.42,87.14,95.31,56.61,98.85,57.04,73.37,B,10.1,Yes,No,PhD,High,4
S1265,Rahul,Johnson,student265@univ.edu,Female,23,CS,67.37,89.17,75.99,57.61,66.42,73.07,54.17,72.3,B,27.1,No,No,Bachelor's,High,10
S1266,Ahmed,Singh,student266@univ.edu,Female,18,Business,92.14,67.79,93.19,70.89,99.05,76.75,81.73,82.36,B,9.1,No,Yes,Bachelor's,Medium,6
S1267,Sophia,Jones,student267@univ.edu,Female,21,Business,95.28,63.51,48.92,50.63,73.59,66.92,85.97,60.85,C,27.3,Yes,No,Master's,High,4
S1268,Sophia,Jones,student268@univ.edu,Male,24,Physics,63.18,80.23,50.31,92.91,89.14,67.86,85.51,73.34,B,12.9,No,Yes,Bachelor's,High,2
S1269,Sophia,Williams,student269@univ.edu,Female,21,Engineering,78.85,85.19,65.26,67.89,69.65,87.98,66.76,71.3,B,9.3,Yes,No,Bachelor's,High,9
S1270,Ava,Davis,student270@univ.edu,Male,20,Business,88.48,85.43,45.54,61.99,48.52,54.36,72.52,62.33,C,23.7,Yes,No,PhD,High,9
S1271,Liam,Patel,student271@univ.edu,Female,24,Business,86.05,74.15,59.38,92.07,68.28,98.54,81.71,72.22,B,8.2,No,Yes,None,Low,10
S1272,Ava,Williams,student272@univ.edu,Female,18,CS,87.05,57.88,77.75,53.48,50.49,89.9,61.36,63.96,C,25.9,Yes,No,High School,High,5
S1273,Mia,Williams,student273@univ.edu,Male,23,Engineering,71.17,75.36,78.18,75.63,58.32,44.89,51.66,71.13,B,12.6,No,No,PhD,Medium,3
S1274,Maria,Patel,student274@univ.edu,Female,23,Business,86.13,91.61,87.92,88.3,87.31,76.55,63.01,85.1,A,27.7,No,Yes,PhD,Low,5
S1275,Sara,Singh,student275@univ.edu,Male,23,Engineering,86.83,70.82,46.1,72.35,67.62,90.52,77.33,63.05,C,14.5,Yes,No,Bachelor's,Low,5
S1276,Maria,Williams,student276@univ.edu,Male,19,Mathematics,99.07,46.09,63.24,52.1,84.39,94.27,64.0,59.51,C,26.5,No,No,High School,Medium,9
S1277,Omar,Patel,student277@univ.edu,Male,22,Business,71.69,90.09,81.47,90.25,41.08,97.4,86.33,81.63,B,12.6,Yes,No,Master's,Low,9
S1278,Omar,Brown,student278@univ.edu,Female,22,Business,93.18,55.48,88.0,55.63,82.22,67.85,54.83,69.46,C,11.0,No,Yes,Master's,Low,9
S1279,Maria,Brown,student279@univ.edu,Male,25,Mathematics,60.5,65.78,56.57,79.92,57.83,50.99,87.16,67.09,C,6.2,Yes,No,None,Medium,4
S1280,Emma,Brown,student280@univ.edu,Male,23,Mathematics,96.12,86.87,76.73,79.66,93.54,42.97,53.95,77.97,B,11.0,No,No,None,Low,4
S1281,John,Singh,student281@univ.edu,Male,21,Engineering,91.78,41.91,72.05,99.77,91.34,66.5,53.18,67.77,C,25.8,Yes,No,Bachelor's,High,10
S1282,Sophia,Brown,student282@univ.edu,Female,20,Mathematics,83.96,46.32,45.16,95.48,80.15,88.05,93.95,63.82,C,19.3,Yes,No,Bachelor's,Low,9
S1283,Sophia,Johnson,student283@univ.edu,Male,19,Mathematics,80.7,63.67,57.43,71.73,86.43,72.13,94.63,69.62,C,16.1,Yes,Yes,PhD,Low,7
S1284,Sophia,Jones,student284@univ.edu,Female,22,CS,84.28,74.72,72.54,85.13,54.25,65.87,55.21,70.55,B,14.6,Yes,No,Bachelor's,Low,10
S1285,Arjun,Singh,student285@univ.edu,Female,25,Mathematics,79.51,75.87,92.28,80.03,84.62,65.44,81.71,83.99,B,6.8,No,Yes,PhD,High,9
S1286,Rahul,Williams,student286@univ.edu,Male,20,Physics,70.18,59.9,65.99,52.28,48.4,49.38,98.58,65.54,C,13.3,No,No,None,High,1
S1287,Liam,Singh,student287@univ.edu,Female,18,Business,79.28,50.79,73.59,64.03,52.42,66.16,50.28,60.84,C,5.2,No,Yes,Master's,Low,3
S1288,Emma,Brown,student288@univ.edu,Female,21,Business,68.76,42.02,45.94,66.94,88.16,70.04,75.63,56.79,C,12.3,Yes,Yes,None,Low,7
S1289,Omar,Johnson,student289@univ.edu,Female,23,Business,97.27,61.84,44.79,80.85,46.83,54.17,75.37,59.25,C,26.9,No,No,Master's,High,4
S1290,Noah,Singh,student290@univ.edu,Female,22,Mathematics,79.74,78.62,94.6,56.57,56.48,57.62,71.09,77.56,B,15.3,No,Yes,None,Medium,6
S1291,Maria,Sharma,student291@univ.edu,Male,21,Business,96.3,79.27,73.43,65.47,89.43,96.85,91.06,77.94,B,5.0,No,Yes,None,Low,5
S1292,Emma,Singh,student292@univ.edu,Female,21,Business,85.46,42.81,54.17,52.98,76.23,78.06,55.72,53.59,F,14.6,Yes,No,High School,Low,3
S1293,Emma,Williams,student293@univ.edu,Male,20,Business,78.25,60.3,46.66,70.95,85.07,34.97,54.01,58.66,C,13.9,No,Yes,Bachelor's,High,3
S1294,Maria,Brown,student294@univ.edu,Male,23,Business,97.67,76.77,77.33,68.1,75.62,30.71,81.8,76.3,B,27.8,Yes,Yes,Bachelor's,Low,10
S1295,John,Davis,student295@univ.edu,Female,21,Engineering,84.5,88.05,79.82,56.03,94.15,34.65,76.7,79.27,B,8.6,Yes,No,Master's,High,10
S1296,John,Brown,student296@univ.edu,Male,23,Physics,60.47,63.21,56.23,74.3,74.63,33.06,56.15,62.51,C,19.0,No,No,Master's,High,3
S1297,Rahul,Sharma,student297@univ.edu,Male,19,CS,73.73,80.1,75.88,92.28,81.55,60.1,83.65,81.13,B,11.9,Yes,No,High School,Medium,2
S1298,Ahmed,Williams,student298@univ.edu,Female,22,CS,72.25,83.39,64.55,89.92,89.35,90.03,95.83,80.24,B,15.8,No,No,Master's,Low,2
S1299,Sara,Jones,student299@univ.edu,Female,25,Business,72.75,72.02,60.41,80.05,82.34,78.19,68.73,69.7,C,9.2,Yes,No,Master's,High,10
S1300,Ananya,Singh,student300@univ.edu,Male,19,Engineering,77.22,47.84,88.96,67.29,49.27,31.78,82.29,70.46,B,20.9,No,No,Bachelor's,Medium,3
S1301,Emma,Patel,student301@univ.edu,Female,25,Physics,73.62,43.94,62.53,65.56,80.63,72.4,68.23,61.0,C,10.4,No,No,Master's,Low,6
S1302,Sophia,Johnson,student302@univ.edu,Female,23,Engineering,99.52,64.97,77.86,57.03,69.14,31.93,75.27,70.25,B,29.1,Yes,Yes,High School,High,7
S1303,Ava,Brown,student303@univ.edu,Male,20,Physics,75.37,42.14,41.7,69.4,49.6,31.63,87.81,53.67,F,16.5,No,Yes,None,Medium,5
S1304,Lucas,Patel,student304@univ.edu,Male,20,Business,71.57,89.5,46.39,97.8,58.84,92.19,80.15,71.19,B,25.7,No,No,Master's,High,6
S1305,Rahul,Singh,student305@univ.edu,Male,24,Engineering,99.36,55.86,92.86,69.47,63.13,53.83,77.07,74.76,B,8.9,Yes,No,PhD,High,3
S1306,Arjun,Williams,student306@univ.edu,Male,23,CS,82.15,69.79,81.9,91.68,66.43,51.16,62.97,75.95,B,9.9,Yes,No,Bachelor's,Medium,6
S1307,Sophia,Jones,student307@univ.edu,Male,22,CS,62.31,58.83,54.86,98.32,73.46,54.31,79.02,67.86,C,8.5,Yes,No,None,Low,6
S1308,Arjun,Smith,student308@univ.edu,Male,22,Engineering,77.76,74.44,66.89,70.09,99.63,91.62,81.17,74.67,B,19.2,Yes,No,Master's,High,3
S1309,Sophia,Patel,student309@univ.edu,Female,23,Business,84.83,51.07,61.73,51.97,68.53,68.01,61.39,58.23,C,29.1,Yes,No,None,High,6
S1310,Arjun,Patel,student310@univ.edu,Female,20,Business,96.38,79.72,69.34,93.5,47.84,85.34,56.24,71.44,B,24.9,No,Yes,Master's,High,9
S1311,Sophia,Brown,student311@univ.edu,Female,20,CS,71.03,88.24,91.92,57.44,67.76,98.67,74.17,80.75,B,26.6,No,Yes,None,Medium,7
S1312,Mia,Smith,student312@univ.edu,Female,24,Business,83.55,60.64,55.72,60.16,85.71,57.06,75.56,63.59,C,17.3,Yes,Yes,None,High,7
S1313,Ahmed,Jones,student313@univ.edu,Male,18,CS,83.09,87.61,93.94,70.38,89.65,83.52,78.68,86.11,A,28.9,No,No,High School,Medium,6
S1314,Ananya,Williams,student314@univ.edu,Female,24,CS,68.02,46.01,86.97,71.96,90.82,92.52,53.12,69.79,C,27.1,No,Yes,PhD,Medium,10
S1315,Rahul,Davis,student315@univ.edu,Female,20,Engineering,77.93,68.07,74.46,96.32,41.15,63.38,84.39,74.3,B,23.1,No,Yes,PhD,Low,2
S1316,Ava,Sharma,student316@univ.edu,Male,22,Physics,87.7,47.39,56.47,67.94,88.27,49.51,60.54,59.71,C,28.9,Yes,Yes,None,Low,2
S1317,Arjun,Patel,student317@univ.edu,Male,20,Engineering,60.35,94.88,77.23,91.42,57.68,31.0,86.89,83.27,B,25.9,Yes,No,PhD,Low,1
S1318,Arjun,Patel,student318@univ.edu,Male,24,CS,89.62,47.86,81.44,88.45,79.51,83.63,92.3,75.53,B,20.3,Yes,Yes,None,Low,1
S1319,Sophia,Davis,student319@univ.edu,Female,20,Business,63.54,66.82,44.27,70.38,64.43,34.62,67.44,59.32,C,7.8,No,No,PhD,Medium,5
S1320,Emma,Brown,student320@univ.edu,Male,21,Engineering,92.33,92.12,43.98,97.76,71.35,50.97,53.84,68.3,C,17.5,No,No,None,Low,2
S1321,Sara,Williams,student321@univ.edu,Male,22,Business,91.78,78.89,42.76,53.65,64.17,50.67,61.62,58.4,C,12.0,Yes,No,None,Medium,3
S1322,Omar,Johnson,student322@univ.edu,Female,23,Engineering,92.14,91.11,62.28,95.31,59.29,63.35,61.3,74.0,B,21.0,Yes,No,PhD,Medium,8
S1323,Omar,Johnson,student323@univ.edu,Male,22,Mathematics,99.16,73.19,59.68,82.39,47.38,92.21,75.15,67.55,C,16.2,No,No,Master's,High,6
S1324,Sara,Davis,student324@univ.edu,Female,22,Engineering,83.43,74.36,43.95,84.13,54.52,79.98,91.13,65.71,C,25.1,Yes,Yes,Master's,Low,1
S1325,Emma,Davis,student325@univ.edu,Male,23,CS,82.1,68.61,47.86,88.77,56.28,64.77,64.21,62.48,C,8.3,Yes,No,High School,Low,9
S1326,Liam,Johnson,student326@univ.edu,Male,22,Engineering,85.18,42.99,81.18,65.88,40.01,65.78,52.34,60.89,C,11.9,No,No,None,Medium,6
S1327,Rahul,Johnson,student327@univ.edu,Male,24,Engineering,88.28,43.45,86.16,50.19,54.81,81.86,65.81,63.9,C,7.5,Yes,Yes,Master's,Low,4
S1328,Emma,Brown,student328@univ.edu,Male,18,Business,74.41,54.87,86.35,65.67,87.34,92.43,71.69,73.28,B,27.7,Yes,Yes,PhD,Low,10
S1329,Liam,Sharma,student329@univ.edu,Male,21,CS,75.09,93.02,44.91,84.35,69.63,57.14,81.64,70.83,B,22.6,Yes,Yes,High School,Medium,10
S1330,John,Patel,student330@univ.edu,Female,24,CS,60.17,49.18,79.22,83.32,97.96,83.27,97.54,76.95,B,22.6,Yes,Yes,None,Low,10
